release_set_id,packet_id,locale,field,chars,estimated_px,max_line_px,max_word_px,bound_px,lines,max_lines,expansion_vs_en,issues,source
RS001_FIRST_DESCENT,P001_CRASH_SHELF,fr_FR,in_game_wiki,608,4584.6,605.7,101.4,620.0,8,5,1.198,TEXT_OVERFLOW_LINES,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,fr_FR,external_site,265,2172.16,627.2,125.44,680.0,4,4,1.241,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,fr_FR,field_note,110,754.04,542.92,71.68,560.0,2,3,0.933,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,es_ES,title,18,167.04,167.04,70.92,360.0,1,1,1.573,TEXT_EXPANSION_GT_1_35,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,es_ES,scanner,134,1074.88,456.64,93.76,460.0,3,2,1.127,TEXT_OVERFLOW_LINES,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,es_ES,terminal,99,836.4,474.9,79.5,520.0,2,2,1.229,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,es_ES,audio,124,1128.6,621.72,122.4,620.0,2,2,1.12,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,es_ES,in_game_wiki,592,4437.6,624.0,111.6,620.0,8,5,1.159,TEXT_OVERFLOW_LINES,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,es_ES,external_site,252,2032.0,660.8,82.88,680.0,4,4,1.161,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,es_ES,field_note,109,766.36,564.2,74.2,560.0,2,3,0.949,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,de_DE,title,15,137.88,137.88,137.88,360.0,1,1,1.298,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,de_DE,scanner,129,1059.52,455.68,165.44,460.0,3,2,1.111,TEXT_OVERFLOW_LINES,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,de_DE,terminal,78,657.6,424.5,147.6,520.0,2,2,0.966,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,de_DE,audio,108,1003.32,510.84,190.44,620.0,2,2,0.996,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,de_DE,in_game_wiki,578,4451.1,605.1,151.2,620.0,8,5,1.163,TEXT_OVERFLOW_LINES,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,de_DE,external_site,272,2202.88,648.96,123.52,680.0,4,4,1.259,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,de_DE,field_note,131,926.24,539.84,92.12,560.0,2,3,1.147,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,pl_PL,title,14,132.48,132.48,72.0,360.0,1,1,1.247,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,pl_PL,scanner,129,1064.32,442.24,115.84,460.0,3,2,1.116,TEXT_OVERFLOW_LINES,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,pl_PL,terminal,92,777.6,512.4,102.9,520.0,2,2,1.142,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,pl_PL,audio,105,983.52,617.04,124.92,620.0,2,2,0.976,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,pl_PL,in_game_wiki,534,4163.7,619.2,114.0,620.0,7,5,1.088,TEXT_OVERFLOW_LINES,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,pl_PL,external_site,237,1941.76,684.16,104.96,680.0,3,4,1.11,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,pl_PL,field_note,126,894.04,521.08,79.52,560.0,2,3,1.107,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,uk_UA,title,14,142.92,142.92,73.08,360.0,1,1,1.346,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,uk_UA,scanner,115,979.2,452.8,111.68,460.0,3,2,1.027,TEXT_OVERFLOW_LINES,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,uk_UA,terminal,86,711.0,475.2,82.2,520.0,2,2,1.045,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,uk_UA,audio,104,998.28,614.16,119.52,620.0,2,2,0.991,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,uk_UA,in_game_wiki,513,4101.0,617.4,104.4,620.0,7,5,1.071,TEXT_OVERFLOW_LINES,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,uk_UA,external_site,227,1933.44,677.12,102.08,680.0,3,4,1.105,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,uk_UA,field_note,101,761.32,548.52,73.08,560.0,2,3,0.942,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,ar_SA,title,11,128.52,128.52,97.92,360.0,1,1,1.21,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,ar_SA,scanner,105,1029.76,461.12,65.28,460.0,3,2,1.08,TEXT_OVERFLOW_LINES,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,ar_SA,terminal,66,589.5,464.4,75.3,520.0,2,2,0.866,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,ar_SA,audio,84,893.88,537.12,114.84,620.0,2,2,0.887,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,ar_SA,in_game_wiki,426,3907.8,605.7,102.0,620.0,7,5,1.021,TEXT_OVERFLOW_LINES,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,ar_SA,external_site,178,1738.56,658.56,80.32,680.0,3,4,0.993,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,ar_SA,field_note,89,759.36,522.48,76.16,560.0,2,3,0.94,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,id_ID,title,13,130.68,130.68,72.36,360.0,1,1,1.231,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,id_ID,scanner,118,987.84,463.36,97.28,460.0,3,2,1.036,TEXT_OVERFLOW_LINES,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,id_ID,terminal,76,618.9,469.5,84.3,520.0,2,2,0.909,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,id_ID,audio,105,970.56,599.4,98.28,620.0,2,2,0.963,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,id_ID,in_game_wiki,532,4077.9,624.3,102.6,620.0,7,5,1.065,TEXT_OVERFLOW_LINES,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,id_ID,external_site,245,2007.68,659.2,107.84,680.0,4,4,1.147,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,id_ID,field_note,130,924.0,526.68,71.68,560.0,2,3,1.144,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,ko_KR,title,5,78.12,78.12,36.0,360.0,1,1,0.736,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,ko_KR,scanner,62,798.08,453.12,80.0,460.0,2,2,0.837,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,ko_KR,terminal,38,414.3,414.3,48.9,520.0,1,2,0.609,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,ko_KR,audio,51,657.72,617.04,90.0,620.0,2,2,0.653,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,ko_KR,in_game_wiki,267,3092.1,615.3,78.9,620.0,6,5,0.808,TEXT_OVERFLOW_LINES,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,ko_KR,external_site,126,1556.48,665.92,100.16,680.0,3,4,0.889,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,ko_KR,field_note,56,643.16,522.76,84.0,560.0,2,3,0.796,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,he_IL,title,12,140.76,140.76,97.92,360.0,1,1,1.325,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,he_IL,scanner,111,1060.48,460.48,91.84,460.0,3,2,1.112,TEXT_OVERFLOW_LINES,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,he_IL,terminal,64,529.8,474.9,59.1,520.0,2,2,0.778,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,he_IL,audio,78,814.32,543.24,78.12,620.0,2,2,0.808,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,he_IL,in_game_wiki,417,3747.0,620.4,105.9,620.0,7,5,0.979,TEXT_OVERFLOW_LINES,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,he_IL,external_site,165,1576.0,639.36,77.76,680.0,3,4,0.901,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,he_IL,field_note,84,710.64,540.4,66.64,560.0,2,3,0.88,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,pt_BR,title,21,206.28,206.28,102.96,360.0,1,1,1.942,TEXT_EXPANSION_GT_1_35,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,pt_BR,scanner,141,1163.84,453.12,90.24,460.0,3,2,1.22,TEXT_OVERFLOW_LINES,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,pt_BR,terminal,94,789.9,446.7,79.5,520.0,2,2,1.16,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,pt_BR,audio,120,1085.76,605.88,117.72,620.0,2,2,1.078,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,pt_BR,in_game_wiki,564,4342.8,607.2,97.5,620.0,8,5,1.134,TEXT_OVERFLOW_LINES,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,pt_BR,external_site,256,2085.44,673.92,89.92,680.0,4,4,1.192,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,pt_BR,field_note,103,740.32,534.52,72.52,560.0,2,3,0.916,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,nl_NL,title,12,118.44,118.44,118.44,360.0,1,1,1.115,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,nl_NL,scanner,125,1007.36,428.8,149.12,460.0,3,2,1.056,TEXT_OVERFLOW_LINES,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,nl_NL,terminal,85,719.4,492.3,142.5,520.0,2,2,1.057,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,nl_NL,audio,102,936.0,519.12,160.2,620.0,2,2,0.929,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,nl_NL,in_game_wiki,531,4095.3,605.7,135.0,620.0,8,5,1.07,TEXT_OVERFLOW_LINES,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,nl_NL,external_site,251,2051.84,668.16,112.96,680.0,4,4,1.172,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P001_CRASH_SHELF,nl_NL,field_note,118,834.4,554.12,82.04,560.0,2,3,1.033,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P001_CRASH_SHELF.json
RS001_FIRST_DESCENT,P002_BLACK_KEEL_CONTACT,en_US,title,18,170.28,170.28,72.36,360.0,1,1,1.0,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P002_BLACK_KEEL_CONTACT.json
RS001_FIRST_DESCENT,P002_BLACK_KEEL_CONTACT,en_US,scanner,61,468.8,437.76,58.88,460.0,2,2,1.0,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P002_BLACK_KEEL_CONTACT.json
RS001_FIRST_DESCENT,P002_BLACK_KEEL_CONTACT,en_US,terminal,128,1065.9,508.5,109.5,520.0,3,2,1.0,TEXT_OVERFLOW_LINES,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P002_BLACK_KEEL_CONTACT.json
RS001_FIRST_DESCENT,P002_BLACK_KEEL_CONTACT,en_US,audio,85,778.68,598.32,66.6,620.0,2,2,1.0,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P002_BLACK_KEEL_CONTACT.json
RS001_FIRST_DESCENT,P002_BLACK_KEEL_CONTACT,en_US,in_game_wiki,333,2532.6,614.7,88.2,620.0,5,5,1.0,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P002_BLACK_KEEL_CONTACT.json
RS001_FIRST_DESCENT,P002_BLACK_KEEL_CONTACT,en_US,external_site,227,1787.52,662.08,75.84,680.0,3,4,1.0,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P002_BLACK_KEEL_CONTACT.json
RS001_FIRST_DESCENT,P002_BLACK_KEEL_CONTACT,en_US,field_note,113,788.48,537.04,70.84,560.0,2,3,1.0,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P002_BLACK_KEEL_CONTACT.json
RS001_FIRST_DESCENT,P002_BLACK_KEEL_CONTACT,ru_RU,title,18,172.08,172.08,74.16,360.0,1,1,1.011,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P002_BLACK_KEEL_CONTACT.json
RS001_FIRST_DESCENT,P002_BLACK_KEEL_CONTACT,ru_RU,scanner,80,677.44,452.8,92.8,460.0,2,2,1.445,TEXT_EXPANSION_GT_1_35,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P002_BLACK_KEEL_CONTACT.json
RS001_FIRST_DESCENT,P002_BLACK_KEEL_CONTACT,ru_RU,terminal,134,1128.3,520.5,125.7,520.0,3,2,1.059,TEXT_OVERFLOW_LINES,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P002_BLACK_KEEL_CONTACT.json
RS001_FIRST_DESCENT,P002_BLACK_KEEL_CONTACT,ru_RU,audio,90,867.96,563.04,119.52,620.0,2,2,1.115,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P002_BLACK_KEEL_CONTACT.json
RS001_FIRST_DESCENT,P002_BLACK_KEEL_CONTACT,ru_RU,in_game_wiki,331,2603.4,603.6,117.0,620.0,5,5,1.028,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P002_BLACK_KEEL_CONTACT.json
RS001_FIRST_DESCENT,P002_BLACK_KEEL_CONTACT,ru_RU,external_site,228,1936.32,672.32,134.08,680.0,3,4,1.083,,C:/hades/Hecton8/Docs/Lore/AppliedContent/packets/P002_BLACK_KEEL_CONTACT.json
