originalPath,archivePath,bytesBefore,lastWriteUtcBefore,sha256Before,sha256AfterArchivePrefix,prefixedTitle,activeReplacement,reason
Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX.md,Docs/_Archive/Reports_1334_2026-05-26/SignalBus1303Superseded/SIGNALBUS_HOTPATH_AUDIT_1303_APEX.md,558466,2026-05-25T21:47:49.384521+00:00,3d5df047a2a5a6c198bb5d2295f92aac80e9ccb8e67f2fe055b740f427ab1791,76c7c5cbe62d087a2469bd71aae3fcd0586147d5f08ca7f069a051abe5ca1514,True,Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V16.md,superseded SignalBus/Tether 1303 iteration; V16 remains active evidence snapshot
Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V10.json,Docs/_Archive/Reports_1334_2026-05-26/SignalBus1303Superseded/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V10.json,887295,2026-05-25T18:27:24.539280+00:00,e8ea2ee02b3ca164cb9df4c6edec2450896d00eca174edaab80dfec2a3627b87,e8ea2ee02b3ca164cb9df4c6edec2450896d00eca174edaab80dfec2a3627b87,False,Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V16.md,superseded SignalBus/Tether 1303 iteration; V16 remains active evidence snapshot
Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V10.md,Docs/_Archive/Reports_1334_2026-05-26/SignalBus1303Superseded/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V10.md,545366,2026-05-25T21:47:49.388543+00:00,f0e0c61bd90d88ba2d8e09783dc7b390164f87dbd95145e29eb2ab313210d6c2,f505fff96e39a283733500aa1ee4ebee36c337117ad695ea3184151171ec72e7,True,Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V16.md,superseded SignalBus/Tether 1303 iteration; V16 remains active evidence snapshot
Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V11.json,Docs/_Archive/Reports_1334_2026-05-26/SignalBus1303Superseded/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V11.json,886239,2026-05-25T18:38:50.775764+00:00,708b2af5d4ce9c7486c0358b08be561bfadba73c030b5ee64e59626beaf7f9a4,708b2af5d4ce9c7486c0358b08be561bfadba73c030b5ee64e59626beaf7f9a4,False,Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V16.md,superseded SignalBus/Tether 1303 iteration; V16 remains active evidence snapshot
Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V11.md,Docs/_Archive/Reports_1334_2026-05-26/SignalBus1303Superseded/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V11.md,544850,2026-05-25T21:47:49.406204+00:00,69313cd6a74f0deffd8be171bc1a22f943ab4fb14a33e51e731cd34fb7848dd2,7556c09283c5a17f4166949c29d3505016f066e450d1ddd446a36917dbb627fb,True,Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V16.md,superseded SignalBus/Tether 1303 iteration; V16 remains active evidence snapshot
Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V12.json,Docs/_Archive/Reports_1334_2026-05-26/SignalBus1303Superseded/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V12.json,886264,2026-05-25T18:50:17.702448+00:00,c1c06034877b039e2fb8d0639f9c68674c02b1f622328e4cba4b070d0f724029,c1c06034877b039e2fb8d0639f9c68674c02b1f622328e4cba4b070d0f724029,False,Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V16.md,superseded SignalBus/Tether 1303 iteration; V16 remains active evidence snapshot
Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V12.md,Docs/_Archive/Reports_1334_2026-05-26/SignalBus1303Superseded/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V12.md,544863,2026-05-25T21:47:49.409204+00:00,b0b06c764afd8c5c783e5339ea1bafc7bba9b79df7f1fba04f7749ff10cedbba,b3486cada29220eaa19311c825dea15cca4f76b9857ebbd3fc5f6e42bf164565,True,Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V16.md,superseded SignalBus/Tether 1303 iteration; V16 remains active evidence snapshot
Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V13.json,Docs/_Archive/Reports_1334_2026-05-26/SignalBus1303Superseded/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V13.json,884147,2026-05-25T19:03:50.806442+00:00,f76f3bb22e7e08d44adc87b6bbffec346e199a279db287c2883e25d9c296356d,f76f3bb22e7e08d44adc87b6bbffec346e199a279db287c2883e25d9c296356d,False,Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V16.md,superseded SignalBus/Tether 1303 iteration; V16 remains active evidence snapshot
Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V13.md,Docs/_Archive/Reports_1334_2026-05-26/SignalBus1303Superseded/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V13.md,543825,2026-05-25T21:47:49.416202+00:00,a16627dbeaf1e382bd341c175646929d5afc397b91e50a686dd5096c214a9b99,7b97c4e8c247af21f89aff3bc843ed69d16490f0cd7e943b2fff9d72991f874b,True,Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V16.md,superseded SignalBus/Tether 1303 iteration; V16 remains active evidence snapshot
Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V14.json,Docs/_Archive/Reports_1334_2026-05-26/SignalBus1303Superseded/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V14.json,884147,2026-05-25T19:16:02.046885+00:00,ad9f1c6c8c8c6405611e1b7408c16753131b07866169911a42403a86f17cfb23,ad9f1c6c8c8c6405611e1b7408c16753131b07866169911a42403a86f17cfb23,False,Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V16.md,superseded SignalBus/Tether 1303 iteration; V16 remains active evidence snapshot
Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V14.md,Docs/_Archive/Reports_1334_2026-05-26/SignalBus1303Superseded/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V14.md,543825,2026-05-25T21:47:49.420807+00:00,a360ec5c60ee1be06b2aecb367ddbb87e28d28daebc4e89665ef55b8de2f61cd,4932499a9ec3ba7ccdba3bb28c4ee28ac0c688b3e208f89f72c94f1023fa58c5,True,Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V16.md,superseded SignalBus/Tether 1303 iteration; V16 remains active evidence snapshot
Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V15.json,Docs/_Archive/Reports_1334_2026-05-26/SignalBus1303Superseded/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V15.json,888254,2026-05-25T19:28:33.583646+00:00,2ec03f5693ec9853660cd94392bf6c6b88d9df52bd6318c08a7bfab77526d275,2ec03f5693ec9853660cd94392bf6c6b88d9df52bd6318c08a7bfab77526d275,False,Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V16.md,superseded SignalBus/Tether 1303 iteration; V16 remains active evidence snapshot
Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V15.md,Docs/_Archive/Reports_1334_2026-05-26/SignalBus1303Superseded/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V15.md,546020,2026-05-25T21:47:49.427813+00:00,3cef5eee8ce8569185e34ad3d9d278af49ab6be82da9730892eee97ebf3f1eb9,d2bede11f1197a83efeba1c90b5fbea0f9569b137b956a04f56cf6d3fb5d7d7d,True,Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V16.md,superseded SignalBus/Tether 1303 iteration; V16 remains active evidence snapshot
Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V7.json,Docs/_Archive/Reports_1334_2026-05-26/SignalBus1303Superseded/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V7.json,908990,2026-05-25T17:03:40.864813+00:00,2325fecd342fead922746306d9e2890eda1c32cfc9402e86e866d9f852461382,2325fecd342fead922746306d9e2890eda1c32cfc9402e86e866d9f852461382,False,Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V16.md,superseded SignalBus/Tether 1303 iteration; V16 remains active evidence snapshot
Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V7.md,Docs/_Archive/Reports_1334_2026-05-26/SignalBus1303Superseded/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V7.md,559270,2026-05-25T21:47:49.435460+00:00,47208e1e00e0c8d2b5d5fdac3f4f767337ea7612aff021dec7dd4463c5f25b3a,c85fdc750fd2155369c3e1c7610bf034f17e24f693100e0f8747a75d42d745fa,True,Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V16.md,superseded SignalBus/Tether 1303 iteration; V16 remains active evidence snapshot
Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V8.json,Docs/_Archive/Reports_1334_2026-05-26/SignalBus1303Superseded/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V8.json,904393,2026-05-25T17:21:24.844437+00:00,4274f558263c3f0684c9303a3a3d47251d04b8ac19d476a42f5ee0370f2ac306,4274f558263c3f0684c9303a3a3d47251d04b8ac19d476a42f5ee0370f2ac306,False,Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V16.md,superseded SignalBus/Tether 1303 iteration; V16 remains active evidence snapshot
Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V8.md,Docs/_Archive/Reports_1334_2026-05-26/SignalBus1303Superseded/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V8.md,556292,2026-05-25T21:47:49.442460+00:00,d35b6382dfaf67d05c4057af4db8798add034ec4879a6176b0028ad8a6aa751c,fbbafdc1b250eccd11d79f85ce643c8bae9366e87f447ba75cf9de068bb4d62d,True,Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V16.md,superseded SignalBus/Tether 1303 iteration; V16 remains active evidence snapshot
Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V9.json,Docs/_Archive/Reports_1334_2026-05-26/SignalBus1303Superseded/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V9.json,884595,2026-05-25T18:13:28.056614+00:00,3792ee6cba7167b7cecec93aeaabafaa72a85eb8632882cb5fde94b84dd77981,3792ee6cba7167b7cecec93aeaabafaa72a85eb8632882cb5fde94b84dd77981,False,Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V16.md,superseded SignalBus/Tether 1303 iteration; V16 remains active evidence snapshot
Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V9.md,Docs/_Archive/Reports_1334_2026-05-26/SignalBus1303Superseded/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V9.md,543678,2026-05-25T21:47:49.445461+00:00,4a8f77b98acef0a91a29c5cbe814a6cd631131a13d18a01cc0fe4aea5a7a2f59,dd4a6204a571e04f745f87fa3a3f2e5a3e36df2d71dda9e7a965e8ce0709ef18,True,Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V16.md,superseded SignalBus/Tether 1303 iteration; V16 remains active evidence snapshot
Docs/Reports/TETHER_JOB_COMPLETION_AUDIT_1303_APEX_V10.json,Docs/_Archive/Reports_1334_2026-05-26/SignalBus1303Superseded/TETHER_JOB_COMPLETION_AUDIT_1303_APEX_V10.json,184988,2026-05-25T18:26:39.335900+00:00,efcc6061aad76fd2cc59aadac39fc021fb28b4e8d6b41edb72aec0d2523267ef,efcc6061aad76fd2cc59aadac39fc021fb28b4e8d6b41edb72aec0d2523267ef,False,Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V16.md,superseded SignalBus/Tether 1303 iteration; V16 remains active evidence snapshot
Docs/Reports/TETHER_JOB_COMPLETION_AUDIT_1303_APEX_V10.md,Docs/_Archive/Reports_1334_2026-05-26/SignalBus1303Superseded/TETHER_JOB_COMPLETION_AUDIT_1303_APEX_V10.md,2347,2026-05-25T21:47:49.447460+00:00,1165b78efdb8df29a0f55ab2e84b113ac83f12f6867cf3111ac784a5b44d8e94,538d1d598ce5664df241b76fdbbd78eb83c112219150c34a3655f492489f9aaf,True,Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V16.md,superseded SignalBus/Tether 1303 iteration; V16 remains active evidence snapshot
Docs/Reports/TETHER_JOB_COMPLETION_AUDIT_1303_APEX_V11.json,Docs/_Archive/Reports_1334_2026-05-26/SignalBus1303Superseded/TETHER_JOB_COMPLETION_AUDIT_1303_APEX_V11.json,2563,2026-05-25T18:40:22.925686+00:00,25edfd14cc0c23117dde15a3b42859943eb10aa09b10b0bb7f26a8e7d409a03f,25edfd14cc0c23117dde15a3b42859943eb10aa09b10b0bb7f26a8e7d409a03f,False,Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V16.md,superseded SignalBus/Tether 1303 iteration; V16 remains active evidence snapshot
Docs/Reports/TETHER_JOB_COMPLETION_AUDIT_1303_APEX_V12.json,Docs/_Archive/Reports_1334_2026-05-26/SignalBus1303Superseded/TETHER_JOB_COMPLETION_AUDIT_1303_APEX_V12.json,2521,2026-05-25T18:53:12.112906+00:00,bc9ea309623e60b74b3faa94181bcb60b32b6bf3500e41a429d5f9f042bccb03,bc9ea309623e60b74b3faa94181bcb60b32b6bf3500e41a429d5f9f042bccb03,False,Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V16.md,superseded SignalBus/Tether 1303 iteration; V16 remains active evidence snapshot
Docs/Reports/TETHER_JOB_COMPLETION_AUDIT_1303_APEX_V13_TETHERINSTANCE.json,Docs/_Archive/Reports_1334_2026-05-26/SignalBus1303Superseded/TETHER_JOB_COMPLETION_AUDIT_1303_APEX_V13_TETHERINSTANCE.json,890,2026-05-25T19:03:36.915419+00:00,73aec7aff7d6c37de6f30fa6d175e14f93fb41a5ceac6891351bc200ff41f525,73aec7aff7d6c37de6f30fa6d175e14f93fb41a5ceac6891351bc200ff41f525,False,Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V16.md,superseded SignalBus/Tether 1303 iteration; V16 remains active evidence snapshot
Docs/Reports/TETHER_JOB_COMPLETION_AUDIT_1303_APEX_V13_TETHERINSTANCE.md,Docs/_Archive/Reports_1334_2026-05-26/SignalBus1303Superseded/TETHER_JOB_COMPLETION_AUDIT_1303_APEX_V13_TETHERINSTANCE.md,1459,2026-05-25T21:47:49.447460+00:00,b2d0ca14794579b0316ade7dec19156f7f4f12966ac3bfbad11c3577bd681519,c45621437dd67ad967170aa88a817ea29c02c7a6e5eb7949c51023b280024696,True,Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V16.md,superseded SignalBus/Tether 1303 iteration; V16 remains active evidence snapshot
Docs/Reports/TETHER_JOB_COMPLETION_AUDIT_1303_APEX_V14_TETHERINSTANCE.json,Docs/_Archive/Reports_1334_2026-05-26/SignalBus1303Superseded/TETHER_JOB_COMPLETION_AUDIT_1303_APEX_V14_TETHERINSTANCE.json,890,2026-05-25T19:15:46.006220+00:00,73aec7aff7d6c37de6f30fa6d175e14f93fb41a5ceac6891351bc200ff41f525,73aec7aff7d6c37de6f30fa6d175e14f93fb41a5ceac6891351bc200ff41f525,False,Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V16.md,superseded SignalBus/Tether 1303 iteration; V16 remains active evidence snapshot
Docs/Reports/TETHER_JOB_COMPLETION_AUDIT_1303_APEX_V14_TETHERINSTANCE.md,Docs/_Archive/Reports_1334_2026-05-26/SignalBus1303Superseded/TETHER_JOB_COMPLETION_AUDIT_1303_APEX_V14_TETHERINSTANCE.md,1459,2026-05-25T21:47:49.448460+00:00,b2d0ca14794579b0316ade7dec19156f7f4f12966ac3bfbad11c3577bd681519,c45621437dd67ad967170aa88a817ea29c02c7a6e5eb7949c51023b280024696,True,Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V16.md,superseded SignalBus/Tether 1303 iteration; V16 remains active evidence snapshot
Docs/Reports/TETHER_JOB_COMPLETION_AUDIT_1303_APEX_V15_TETHERINSTANCE.json,Docs/_Archive/Reports_1334_2026-05-26/SignalBus1303Superseded/TETHER_JOB_COMPLETION_AUDIT_1303_APEX_V15_TETHERINSTANCE.json,890,2026-05-25T19:28:22.814884+00:00,4634df8cbd2a8fea593547519d2d92a43310b0819acd6daef39e1b2f14fe8633,4634df8cbd2a8fea593547519d2d92a43310b0819acd6daef39e1b2f14fe8633,False,Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V16.md,superseded SignalBus/Tether 1303 iteration; V16 remains active evidence snapshot
Docs/Reports/TETHER_JOB_COMPLETION_AUDIT_1303_APEX_V15_TETHERINSTANCE.md,Docs/_Archive/Reports_1334_2026-05-26/SignalBus1303Superseded/TETHER_JOB_COMPLETION_AUDIT_1303_APEX_V15_TETHERINSTANCE.md,1459,2026-05-25T21:47:49.449461+00:00,b2d0ca14794579b0316ade7dec19156f7f4f12966ac3bfbad11c3577bd681519,c45621437dd67ad967170aa88a817ea29c02c7a6e5eb7949c51023b280024696,True,Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V16.md,superseded SignalBus/Tether 1303 iteration; V16 remains active evidence snapshot
Docs/Reports/TETHER_JOB_COMPLETION_AUDIT_1303_APEX_V7.json,Docs/_Archive/Reports_1334_2026-05-26/SignalBus1303Superseded/TETHER_JOB_COMPLETION_AUDIT_1303_APEX_V7.json,185110,2026-05-25T17:00:48.934313+00:00,c22c04163bafbdedb4a3c2024f253d101a1e41df8d52a86260b52165d77d46dd,c22c04163bafbdedb4a3c2024f253d101a1e41df8d52a86260b52165d77d46dd,False,Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V16.md,superseded SignalBus/Tether 1303 iteration; V16 remains active evidence snapshot
Docs/Reports/TETHER_JOB_COMPLETION_AUDIT_1303_APEX_V7.md,Docs/_Archive/Reports_1334_2026-05-26/SignalBus1303Superseded/TETHER_JOB_COMPLETION_AUDIT_1303_APEX_V7.md,2346,2026-05-25T21:47:49.450119+00:00,3befb810550b7cd8743fc4cd91ee6df659286e5072bb42ec3652819ce4760f93,378cf8654f9c81564106d890819d43802f35914ac8799bc882fb06a267e8065d,True,Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V16.md,superseded SignalBus/Tether 1303 iteration; V16 remains active evidence snapshot
Docs/Reports/TETHER_JOB_COMPLETION_AUDIT_1303_APEX_V8.json,Docs/_Archive/Reports_1334_2026-05-26/SignalBus1303Superseded/TETHER_JOB_COMPLETION_AUDIT_1303_APEX_V8.json,185118,2026-05-25T17:32:13.767544+00:00,ba9790077a06a667a7cf725bec69866e0fafd673a96f09199f49bb2e4d60348f,ba9790077a06a667a7cf725bec69866e0fafd673a96f09199f49bb2e4d60348f,False,Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V16.md,superseded SignalBus/Tether 1303 iteration; V16 remains active evidence snapshot
Docs/Reports/TETHER_JOB_COMPLETION_AUDIT_1303_APEX_V8.md,Docs/_Archive/Reports_1334_2026-05-26/SignalBus1303Superseded/TETHER_JOB_COMPLETION_AUDIT_1303_APEX_V8.md,2346,2026-05-25T21:47:49.451222+00:00,5e2a3007033981affbb151cb1cda5c2e1527c081d375fb9ba04f2cbf321cafbf,fc85dea688f708e78de6c130eda3d035943551da4f553cca0d151be47adb734b,True,Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V16.md,superseded SignalBus/Tether 1303 iteration; V16 remains active evidence snapshot
Docs/Reports/TETHER_JOB_COMPLETION_AUDIT_1303_APEX_V9.json,Docs/_Archive/Reports_1334_2026-05-26/SignalBus1303Superseded/TETHER_JOB_COMPLETION_AUDIT_1303_APEX_V9.json,184988,2026-05-25T18:14:12.186244+00:00,c8369a4387ffa3d22f91260d30a66cc5bf802ea617e596416038821bcc95433c,c8369a4387ffa3d22f91260d30a66cc5bf802ea617e596416038821bcc95433c,False,Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V16.md,superseded SignalBus/Tether 1303 iteration; V16 remains active evidence snapshot
Docs/Reports/TETHER_JOB_COMPLETION_AUDIT_1303_APEX_V9.md,Docs/_Archive/Reports_1334_2026-05-26/SignalBus1303Superseded/TETHER_JOB_COMPLETION_AUDIT_1303_APEX_V9.md,2347,2026-05-25T21:47:49.452195+00:00,da680468b64dc90a50dcac5195fdbf56301f6ecf9e3363eee0484638705ed4dd,93730f9a9a6e2d259f33b3d3f7a845a8c62c659294992130ed34b6e0434c1683,True,Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V16.md,superseded SignalBus/Tether 1303 iteration; V16 remains active evidence snapshot
Docs/Reports/TETHER_ROSLYN_HOTPATH_AUDIT_1303_V14_STDOUT.txt,Docs/_Archive/Reports_1334_2026-05-26/SignalBus1303Superseded/TETHER_ROSLYN_HOTPATH_AUDIT_1303_V14_STDOUT.txt,350,2026-05-25T19:18:34.242174+00:00,65d33f44aa5b5e4911369dc64d657015e961399b8af5c956e2081276571a436b,4dde4683c30a24492ca4a1ed02cb66394bce7865993057b885ec2a251433034a,True,Docs/Reports/SIGNALBUS_HOTPATH_AUDIT_1303_APEX_V16.md,superseded SignalBus/Tether 1303 iteration; V16 remains active evidence snapshot
