Path,Shader,RenderQueue,KeywordCount,Flags,CinematicFake
"Assets/_Project/Art/Materials/Fonts/NotoSansArabic-Regular SDF.asset","TextMeshPro/Distance Field",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/_Project/Art/Materials/Fonts/NotoSansCJKjp-Regular SDF.asset","TextMeshPro/Distance Field",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/_Project/Art/Materials/Fonts/NotoSansCJKsc-Regular SDF.asset","TextMeshPro/Distance Field",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/_Project/Art/Materials/Fonts/tekst.ttf","GUI/Text Shader",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/_Project/Art/Materials/Fonts/tekst_SDF.asset","TextMeshPro/Distance Field",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/_Project/Art/Materials/Fonts/tsifry.ttf","GUI/Text Shader",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/_Project/Art/Materials/Fonts/tsifry_SDF.asset","TextMeshPro/Distance Field",3000,1,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/_Project/Art/Materials/MAT_AbyssalBlackSmoke.mat","Hecton8/VFX/AbyssalBlackSmoke",2480,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/_Project/Art/Materials/Mat_AegirHazeOverlay.mat","HECTON/Sky/Hecton_AegirHazeOverlay",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/_Project/Art/Materials/MAT_Diegetic_HUD_V4_Projection.mat","Hecton8/UI/HUDDiegeticProjectionUnlit",4100,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/_Project/Art/Materials/Mat_HectonSky_CloudOverlay.mat","HECTON/Sky/Hecton_AlienSky_Master",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/_Project/Art/Materials/MAT_SargassumFoamDamping.mat","Crest/Inputs/Foam/Sargassum Damping",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/_Project/Art/Materials/MAT_SargassumOilFilm.mat","Crest/Inputs/Albedo/Sargassum Oil Film",2450,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/_Project/Art/Materials/Mat_Sun.mat","Hecton/Celestial/Sun",2550,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/_Project/Art/Materials/Mat_TriplanarRock.mat","2D/RenderAs2D-Flattening",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/_Project/Art/Materials/Mat_Visor_Glass.mat","NASAPunk/SuitVisor",2470,3,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/_Project/Art/Materials/VFX/MAT_AbyssalFluidDecal.mat","HECTON/World/AbyssalFluidDecal",2490,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/_Project/Art/Materials/VFX/Mat_LeakPlume.mat","HECTON/VFX/LeakPlume",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_sargassum_leaf_scraps.mat","Universal Render Pipeline/Particles/Unlit",2450,2,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_sargassum_type2.mat","Hecton8/Flora/SargassumMaster",2450,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/_Project/Data/LiberationSans SDF - Fallback.asset","TextMeshPro/Mobile/Distance Field",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/_Project/Data/LiberationSans SDF.asset","TextMeshPro/Mobile/Distance Field",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/AstarPathfindingProject/Editor/EditorAssets/Materials/Navmesh.mat","Hidden/AstarPathfindingProject/Navmesh",3001,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Crest/Crest/Materials/Ocean-Underwater.mat","Crest/Ocean URP",2900,16,"KEYWORD_BLOAT_GT_8|TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Crest/Crest/Materials/Ocean.mat","Crest/Ocean URP",2900,15,"KEYWORD_BLOAT_GT_8|TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Crest/Crest/Materials/Ocean_UnderwaterCurtain.mat","Crest/Ocean URP",2900,15,"KEYWORD_BLOAT_GT_8|TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Crest/Crest/Materials/Ocean_UnderwaterMeniscus.mat","Crest/Underwater Meniscus",2901,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Crest/Crest/Materials/OceanInputs/FoamOverride.mat","Crest/Inputs/Foam/Override Foam",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Demos/MMTween/Fonts/Lato/SDF/Lato SDF.asset","TextMeshPro/Distance Field",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Demos/MMTween/Fonts/Lato/SDF/Lato-Black SDF.asset","TextMeshPro/Distance Field",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Demos/MMTween/Fonts/Lato/SDF/Lato-BlackItalic SDF.asset","TextMeshPro/Distance Field",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Demos/MMTween/Fonts/Lato/SDF/Lato-Bold SDF.asset","TextMeshPro/Distance Field",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Demos/MMTween/Fonts/Lato/SDF/Lato-BoldItalic SDF.asset","TextMeshPro/Distance Field",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Demos/MMTween/Fonts/Lato/SDF/Lato-Hairline SDF.asset","TextMeshPro/Distance Field",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Demos/MMTween/Fonts/Lato/SDF/Lato-HairlineItalic SDF.asset","TextMeshPro/Distance Field",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Demos/MMTween/Fonts/Lato/SDF/Lato-Heavy SDF.asset","TextMeshPro/Distance Field",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Demos/MMTween/Fonts/Lato/SDF/Lato-HeavyItalic SDF.asset","TextMeshPro/Distance Field",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Demos/MMTween/Fonts/Lato/SDF/Lato-Italic SDF.asset","TextMeshPro/Distance Field",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Demos/MMTween/Fonts/Lato/SDF/Lato-Light SDF.asset","TextMeshPro/Distance Field",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Demos/MMTween/Fonts/Lato/SDF/Lato-LightItalic SDF.asset","TextMeshPro/Distance Field",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Demos/MMTween/Fonts/Lato/SDF/Lato-Medium SDF.asset","TextMeshPro/Distance Field",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Demos/MMTween/Fonts/Lato/SDF/Lato-MediumItalic SDF.asset","TextMeshPro/Distance Field",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Demos/MMTween/Fonts/Lato/SDF/Lato-Semibold SDF.asset","TextMeshPro/Distance Field",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Demos/MMTween/Fonts/Lato/SDF/Lato-SemiboldItalic SDF.asset","TextMeshPro/Distance Field",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Demos/MMTween/Fonts/Lato/SDF/Lato-Thin SDF.asset","TextMeshPro/Distance Field",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Demos/MMTween/Fonts/Lato/SDF/Lato-ThinItalic SDF.asset","TextMeshPro/Distance Field",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Demos/MMTween/Fonts/Lato/TTF/Lato-Black.ttf","GUI/Text Shader",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Demos/MMTween/Fonts/Lato/TTF/Lato-BlackItalic.ttf","GUI/Text Shader",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Demos/MMTween/Fonts/Lato/TTF/Lato-Bold.ttf","GUI/Text Shader",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Demos/MMTween/Fonts/Lato/TTF/Lato-BoldItalic.ttf","GUI/Text Shader",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Demos/MMTween/Fonts/Lato/TTF/Lato-Hairline.ttf","GUI/Text Shader",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Demos/MMTween/Fonts/Lato/TTF/Lato-HairlineItalic.ttf","GUI/Text Shader",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Demos/MMTween/Fonts/Lato/TTF/Lato-Heavy.ttf","GUI/Text Shader",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Demos/MMTween/Fonts/Lato/TTF/Lato-HeavyItalic.ttf","GUI/Text Shader",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Demos/MMTween/Fonts/Lato/TTF/Lato-Italic.ttf","GUI/Text Shader",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Demos/MMTween/Fonts/Lato/TTF/Lato-Light.ttf","GUI/Text Shader",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Demos/MMTween/Fonts/Lato/TTF/Lato-LightItalic.ttf","GUI/Text Shader",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Demos/MMTween/Fonts/Lato/TTF/Lato-Medium.ttf","GUI/Text Shader",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Demos/MMTween/Fonts/Lato/TTF/Lato-MediumItalic.ttf","GUI/Text Shader",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Demos/MMTween/Fonts/Lato/TTF/Lato-Regular.ttf","GUI/Text Shader",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Demos/MMTween/Fonts/Lato/TTF/Lato-Semibold.ttf","GUI/Text Shader",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Demos/MMTween/Fonts/Lato/TTF/Lato-SemiboldItalic.ttf","GUI/Text Shader",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Demos/MMTween/Fonts/Lato/TTF/Lato-Thin.ttf","GUI/Text Shader",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Demos/MMTween/Fonts/Lato/TTF/Lato-ThinItalic.ttf","GUI/Text Shader",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Demos/MMTween/Materials/MMPlotterLineMaterial.mat","Sprites/Default",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Tools/MMAchievements/Fonts/orange kid.ttf","GUI/Text Shader",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Tools/MMGUI/Materials/MMFaderRoundMaterialMask.mat","UI/Default",3000,1,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Tools/MMGUI/Materials/MMFaderRoundMaterialMasked.mat","UI/Default",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Tools/MMVFX/MMRipple/MMRippleBubble1.mat","MoreMountains/MMRipple",4000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Tools/MMVFX/MMRipple/MMRippleCircle1.mat","MoreMountains/MMRipple",4000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Tools/MMVFX/MMRipple/MMRippleCircle2.mat","MoreMountains/MMRipple",4000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Tools/MMVFX/MMRipple/MMRippleCircle3.mat","MoreMountains/MMRipple",4000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Tools/MMVFX/MMRipple/MMRippleRosace1.mat","MoreMountains/MMRipple",4000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Tools/MMVFX/MMRipple/MMRippleSaw1.mat","MoreMountains/MMRipple",4000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Tools/MMVFX/MMRipple/MMRippleSaw2.mat","MoreMountains/MMRipple",4000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Tools/MMVFX/MMRipple/MMRippleSpiral1.mat","MoreMountains/MMRipple",4000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Tools/MMVFX/MMRipple/MMRippleSpiral2.mat","MoreMountains/MMRipple",4000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Tools/MMVFX/MMRipple/MMRippleSquare1.mat","MoreMountains/MMRipple",4000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/MMTools/Tools/MMVFX/MMRipple/MMRippleWaves1.mat","MoreMountains/MMRipple",4000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/NiceVibrations/Demo/_Common/Fonts/BIG JOHN.otf","GUI/Text Shader",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/NiceVibrations/Demo/_Common/Fonts/RobotoMono-Bold.ttf","GUI/Text Shader",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/NiceVibrations/Demo/_Common/Fonts/RobotoMono-Light.ttf","GUI/Text Shader",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/NiceVibrations/Demo/_Common/Fonts/RobotoMono-Medium.ttf","GUI/Text Shader",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/NiceVibrations/Demo/_Common/Fonts/RobotoMono-Regular.ttf","GUI/Text Shader",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/NiceVibrations/Demo/_Common/Shaders/MaskedUI.mat","MoreMountains/MaskedUI",3000,1,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Feel/NiceVibrations/Demo/DemoAssets/BallDemo/Sprites/NVBallParticle.mat","UI/Unlit/Transparent",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Graphy - Ultimate Stats Monitor/Font/Northwest-Bold/NORTHWEST-B.otf","GUI/Text Shader",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Graphy - Ultimate Stats Monitor/Font/Roboto/Roboto-Bold.ttf","GUI/Text Shader",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Graphy - Ultimate Stats Monitor/Font/Roboto/Roboto-Regular.ttf","GUI/Text Shader",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Graphy - Ultimate Stats Monitor/Materials/Audio_Spectrum_Graph.mat","Graphy/Graph Standard",4500,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Graphy - Ultimate Stats Monitor/Materials/Audio_Spectrum_Highest_Values_Graph.mat","Graphy/Graph Standard",4500,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Graphy - Ultimate Stats Monitor/Materials/FPS_Graph.mat","Graphy/Graph Mobile",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Graphy - Ultimate Stats Monitor/Materials/RAM_Allocated_Graph.mat","Graphy/Graph Standard",4500,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Graphy - Ultimate Stats Monitor/Materials/RAM_Mono_Graph.mat","Graphy/Graph Standard",4500,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Graphy - Ultimate Stats Monitor/Materials/RAM_Reserved_Graph.mat","Graphy/Graph Standard",4500,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Particle Attractor by Moonflower Carnivore/Materials/glow_dot_add.mat","Particles/Additive Intensify",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Particle Attractor by Moonflower Carnivore/Materials/particle trail additive intensify.mat","Particles/Additive Intensify",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Particle Attractor by Moonflower Carnivore/Materials/particle trail additive.mat","Mobile/Particles/Additive",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Plugins/DarkTonic/MasterAudio/ExampleScenes/Materials/arrow.mat","Unlit/Transparent",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Plugins/DarkTonic/MasterAudio/ExampleScenes/Materials/planet.mat","Unlit/Transparent",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/Plugins/DarkTonic/MasterAudio/ExampleScenes/Materials/ship.mat","Unlit/Transparent",3000,0,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/ScifiFacility/Materials/Glass 1.mat","Triplebrick/Glass",3000,2,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/ScifiFacility/Materials/Glass 2.mat","Triplebrick/Glass",3000,2,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/ScifiFacility/Materials/Glass.mat","Triplebrick/Glass",3000,2,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/ScifiFacility/Materials/GlassWet.mat","Triplebrick/Glass",3000,2,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
"Assets/ScifiFacility/Materials/Plants.mat","Universal Render Pipeline/Lit",2450,2,"TRANSPARENT_QUEUE_FILLRATE_RISK","Opaque+dither/cutout where possible; split high-tier variants from MX350 material"
